Job_ID,Job,Location,Company name,Work Type,Job Type,Salary,Experience,no_of_application,Company Size,Skills
3465443762,Data Scientist,Mumbai,ClearML,Remote,Full Time,1200000,Mid Senior Level,,Small (1-500),"TensorFlow, Big Data, Model Deployment, Spark, NLP"
3474493907,Data Scientist,Ahmedabad,DeetsDigital,On-site,Full Time,1000000,Mid Senior Level,,Small (1-500),"NLP, Big Data, Model Deployment, TensorFlow, PyTorch"
3468573217,Data Scientist,Bangalore,Conneqt Digital,Hybrid,Full Time,800000,Mid Senior Level,,Large (5000+),"Spark, Model Deployment, NLP, PyTorch, Deep Learning"
3474473932,Data Scientist,Hyderabad,Uplers,Remote,Full Time,600000,Mid Senior Level,,Medium (501-5000),"Model Deployment, Spark, Big Data, TensorFlow, Deep Learning"
3474475792,Data Scientist,Pune,Uplers,Remote,Full Time,900000,Mid Senior Level,,Medium (501-5000),"TensorFlow, PyTorch, Big Data, Model Deployment, Deep Learning"
3469063592,Data Scientist,Chennai,Wipro,Hybrid,Full Time,800000,Mid Senior Level,138,Large (5000+),"Spark, Deep Learning, PyTorch, Model Deployment, Big Data"
3309580409,Data Scientist,Bangalore,PlentiFarms,On-site,Full Time,1100000,Mid Senior Level,46,Small (1-500),"Big Data, PyTorch, NLP, Model Deployment, Spark"
3470522885,Data Scientist,Delhi,ClearML,Remote,Full Time,900000,Entry Level,125,Small (1-500),"Scikit-learn, Matplotlib, Statistics, Pandas, Python"
3468593721,Data Scientist,Bangalore,CITRIOT,,Full Time,800000,Entry Level,,Small (1-500),"Matplotlib, Pandas, Jupyter, Statistics, Python"
3470562102,Data Scientist,Mumbai,MenteeChain,On-site,Full Time,1400000,Entry Level,7,Small (1-500),"Matplotlib, Scikit-learn, Pandas, Python, Statistics"
3470562102,Data Scientist,Mumbai,MenteeChain,On-site,Full Time,1000000,Entry Level,9,Small (1-500),"Scikit-learn, Python, Pandas, Jupyter, Statistics"
3472987519,Data Scientist,Mumbai,Uplers,Remote,Full Time,1100000,Mid Senior Level,117,Medium (501-5000),"TensorFlow, Model Deployment, PyTorch, Spark, Big Data"
3471871961,Software Engineer,Bangalore,Changeleaders.in,On-site,Full Time,1100000,Mid Senior Level,5,Small (1-500),"Cloud Computing, Docker, React, Node.js, CI/CD"
3465429919,Software Engineer,Bangalore,insureka,On-site,Full Time,800000,Senior Level,53,Small (1-500),"React, Cloud Strategy, Cloud Computing, Tech Leadership, Python"
3467390239,Software Engineer,Bangalore,Digi-Key Global Capability Center,Hybrid,Full Time,1200000,Entry Level,,Small (1-500),"Python, SQL, Java, HTML, Git"
3467388288,Software Engineer,Bangalore,Lowe's India,Hybrid,Full Time,1100000,Entry Level,,Medium (501-5000),"Python, HTML, JavaScript, Java, SQL"
3472827678,Software Engineer,Pune,Avaloq,On-site,Full Time,400000,Mid Senior Level,,Medium (501-5000),"Cloud Computing, Kubernetes, Docker, Node.js, React"
3467350539,Software Engineer,Bangalore,Randstad India,On-site,Contract,1100000,Mid Senior Level,,Medium (501-5000),"Cloud Computing, Docker, Kubernetes, Node.js, Microservices"
3471871961,Software Engineer,Bangalore,Changeleaders.in,On-site,Full Time,1100000,Mid Senior Level,,Small (1-500),"Microservices, CI/CD, Node.js, Docker, System Design"
3467824074,Software Engineer,Bangalore,Zscaler,On-site,Full Time,1500000,Mid Senior Level,,Large (5000+),"Kubernetes, Cloud Computing, System Design, CI/CD, Docker"
3467396277,Software Engineer,Bangalore,Netradyne,On-site,Full Time,800000,Mid Senior Level,84,Medium (501-5000),"Node.js, CI/CD, Kubernetes, System Design, Microservices"
3471655650,Software Engineer,Dehradun,Crossover,Remote,Full Time,1300000,Mid Senior Level,5,Medium (501-5000),"System Design, Docker, Node.js, Microservices, React"
3468006714,Software Engineer,India,Fundflo Technologies,Remote,Full Time,500000,Entry Level,200,Small (1-500),"Java, CSS, JavaScript, Python, HTML"
3466108656,Software Engineer,Gurugram,Eleve Media - An Influencer Marketing Platform Co.,On-site,Full Time,800000,Senior Level,,Small (1-500),"CSS, System Design, Kubernetes, Node.js, Architecture Design"
3466111610,Software Engineer,Gurugram,Eleve Media - An Influencer Marketing Platform Co.,On-site,Full Time,800000,Senior Level,,Small (1-500),"React, Architecture Design, CI/CD, Docker, Git"
3472563418,Software Engineer,Pune,IMRIEL Technology Solutions Private Ltd,On-site,Full Time,500000,Entry Level,,Small (1-500),"JavaScript, Java, Git, Python, SQL"
3469800480,Software Engineer,Bangalore,Hyperlearn,Remote,Internship,900000,Mid Senior Level,,Small (1-500),"CI/CD, React, Cloud Computing, Node.js, Microservices"
3477232601,Software Engineer,Delhi,Fintract Global,Remote,Internship,600000,Senior Level,,Small (1-500),"CI/CD, Kubernetes, Architecture Design, Java, Tech Leadership"
3474498535,Senior Software Engineer,Mumbai,Investment Banking,On-site,Full Time,900000,Mid Senior Level,,,"Git, Linux, Cloud Basics, APIs, Python"
3474486074,Software Engineer,Gurugram,Eleve Media - An Influencer Marketing Platform Co.,On-site,Full Time,1400000,Mid Senior Level,,Small (1-500),"CI/CD, Microservices, Docker, Node.js, System Design"
3475546042,Senior Software Engineer,India,XONAI,Remote,Full Time,1000000,Mid Senior Level,,Small (1-500),"APIs, Cloud Basics, DSA, Linux, Python"
3473953887,Senior Software Engineer,Bangalore,Mobile Programming LLC,Hybrid,Full Time,1100000,Mid Senior Level,,Medium (501-5000),"APIs, SQL, DSA, Linux, Git"
3469094634,Software Engineer,Bangalore,SiliVal Private Limited,On-site,Full Time,700000,Senior Level,24,Small (1-500),"Git, Cloud Strategy, CI/CD, Java, Microservices"
3476298241,Senior Software Engineer,Thane,EPAM Anywhere,Remote,Full Time,1100000,Mid Senior Level,,Medium (501-5000),"SQL, Linux, Python, Cloud Basics, APIs"
3476296685,Senior Software Engineer,Bhopal,EPAM Anywhere,Remote,Full Time,700000,Mid Senior Level,,Medium (501-5000),"Git, SQL, APIs, Linux, Python"
3469008161,Senior Software Engineer,Hyderabad,KR OTIS IT Solutions Pvt. Ltd.,On-site,Full Time,300000,Mid Senior Level,,Small (1-500),"Cloud Basics, Git, Linux, Python, SQL"
3474488848,Software Engineer,India,KG Invicta Services (KGiS),Remote,Full Time,800000,Entry Level,,Medium (501-5000),"Python, JavaScript, SQL, Java, Git"
3474481887,Software Engineer,Gurugram,Eleve Media - An Influencer Marketing Platform Co.,On-site,Full Time,1500000,Senior Level,,Small (1-500),"HTML, Cloud Computing, Architecture Design, Kubernetes, Security Best Practices"
3465429919,Software Engineer,Bangalore,insureka,On-site,Full Time,400000,Mid Senior Level,53,Small (1-500),"Microservices, Kubernetes, Docker, CI/CD, Cloud Computing"
3465453266,Senior Software Engineer,Bangalore,Datacorp Traffic Private Limited,On-site,Full Time,1100000,Mid Senior Level,36,Medium (501-5000),"Cloud Basics, APIs, DSA, Python, Git"
3477232601,Software Engineer,Delhi,Fintract Global,Remote,Internship,800000,Mid Senior Level,24,Small (1-500),"CI/CD, Cloud Computing, System Design, Node.js, Microservices"
3474498535,Senior Software Engineer,Mumbai,Investment Banking,On-site,Full Time,600000,Mid Senior Level,1,,"DSA, SQL, Cloud Basics, Python, Git"
3474486074,Software Engineer,Gurugram,Eleve Media - An Influencer Marketing Platform Co.,On-site,Full Time,1000000,Senior Level,7,Small (1-500),"SQL, Node.js, Architecture Design, Docker, HTML"
3475546042,Senior Software Engineer,India,XONAI,Remote,Full Time,1500000,Mid Senior Level,16,Small (1-500),"Git, SQL, Python, APIs, DSA"
3464533202,Software Engineer,Bangalore,Elsevier,Hybrid,Full Time,1000000,Entry Level,200,Large (5000+),"HTML, JavaScript, Java, Python, CSS"
3469094634,Software Engineer,Bangalore,SiliVal Private Limited,On-site,Full Time,1300000,Entry Level,,Small (1-500),"Java, HTML, CSS, Python, JavaScript"
3467379986,Software Engineer,Bangalore,Cradlepoint,On-site,Full Time,1300000,Entry Level,,Medium (501-5000),"CSS, HTML, Java, JavaScript, Git"
3469008161,Senior Software Engineer,Hyderabad,KR OTIS IT Solutions Pvt. Ltd.,On-site,Full Time,1100000,Mid Senior Level,,Small (1-500),"Linux, APIs, Cloud Basics, Python, SQL"
3463995345,Software Engineer,India,Edstem Technologies,Remote,Full Time,500000,Entry Level,,Small (1-500),"JavaScript, Java, Python, HTML, CSS"
3475071719,Software Engineer,Coimbatore,Socure,Remote,Full Time,600000,Mid Senior Level,,Medium (501-5000),"System Design, CI/CD, React, Docker, Cloud Computing"
3474488848,Software Engineer,India,KG Invicta Services (KGiS),Remote,Full Time,1400000,Entry Level,,Medium (501-5000),"SQL, JavaScript, Python, Java, HTML"
3474481887,Software Engineer,Gurugram,Eleve Media - An Influencer Marketing Platform Co.,On-site,Full Time,800000,Senior Level,,Small (1-500),"SQL, Tech Leadership, Cloud Computing, Docker, Java"
3434298271,Senior Software Engineer,Bangalore,Toshiba Software (India) Pvt. Ltd.,Hybrid,Full Time,1500000,Mid Senior Level,,Medium (501-5000),"APIs, Git, SQL, Python, Cloud Basics"
3466175834,Senior Software Engineer,Bangalore,Sandvine,Hybrid,Full Time,400000,Mid Senior Level,,Medium (501-5000),"Linux, Python, Git, Cloud Basics, APIs"
3476192341,Senior Software Engineer,Jaipur,EPAM Anywhere,Remote,Full Time,500000,Mid Senior Level,,Medium (501-5000),"Python, SQL, DSA, Cloud Basics, APIs"
3476190623,Senior Software Engineer,Ahmedabad,EPAM Anywhere,Remote,Full Time,900000,Mid Senior Level,,Medium (501-5000),"SQL, APIs, Cloud Basics, Python, Linux"
3476187915,Senior Software Engineer,Bhopal,EPAM Anywhere,Remote,Full Time,900000,Mid Senior Level,,Medium (501-5000),"Cloud Basics, Linux, Python, Git, DSA"
3461049632,Senior Software Engineer,Bangalore,Sandvine,Hybrid,Full Time,500000,Mid Senior Level,,Medium (501-5000),"DSA, Linux, Cloud Basics, APIs, Python"
3476187913,Senior Software Engineer,Indore,EPAM Anywhere,Remote,Full Time,1500000,Mid Senior Level,,Medium (501-5000),"Cloud Basics, Git, Python, SQL, DSA"
3476190619,Senior Software Engineer,Delhi,EPAM Anywhere,Remote,Full Time,1200000,Mid Senior Level,,Medium (501-5000),"Linux, DSA, Git, SQL, Cloud Basics"
3476194053,Senior Software Engineer,Delhi,EPAM Anywhere,Remote,Full Time,800000,Mid Senior Level,,Medium (501-5000),"DSA, Linux, APIs, Python, SQL"
3476191497,Senior Software Engineer,Nagpur,EPAM Anywhere,Remote,Full Time,400000,Mid Senior Level,,Medium (501-5000),"SQL, Cloud Basics, Git, DSA, Linux"
3476298241,Senior Software Engineer,Thane,EPAM Anywhere,Remote,Full Time,1300000,Mid Senior Level,,Medium (501-5000),"Git, DSA, Cloud Basics, SQL, Python"
3476193232,Senior Software Engineer,Gurugram,EPAM Anywhere,Remote,Full Time,1200000,Mid Senior Level,,Medium (501-5000),"SQL, DSA, Git, Python, Linux"
3476371620,Senior Software Engineer,Mumbai,GEP Worldwide,On-site,Full Time,900000,Mid Senior Level,,Medium (501-5000),"Git, DSA, SQL, Linux, Python"
3477232601,Software Engineer,Delhi,Fintract Global,Remote,Internship,500000,Senior Level,,Small (1-500),"CI/CD, Architecture Design, Cloud Computing, Git, System Design"
3476401066,Senior Software Engineer,Lucknow,EPAM Anywhere,Remote,Full Time,1100000,Mid Senior Level,1,Medium (501-5000),"Git, APIs, SQL, Linux, Cloud Basics"
3476189647,Senior Software Engineer,Kochi,EPAM Anywhere,Remote,Full Time,1300000,Mid Senior Level,,Medium (501-5000),"Python, Linux, SQL, DSA, Git"
3466126376,Senior Software Engineer,Bangalore,Emids,Hybrid,Full Time,1300000,Mid Senior Level,32,Medium (501-5000),"SQL, Linux, Git, Cloud Basics, DSA"
3464265929,Senior Software Engineer,India,Udacity,Remote,Full Time,400000,Mid Senior Level,180,Small (1-500),"APIs, Python, SQL, Linux, DSA"
3466175834,Senior Software Engineer,Bangalore,Sandvine,Hybrid,Full Time,400000,Mid Senior Level,14,Medium (501-5000),"APIs, Cloud Basics, Git, Linux, SQL"
3476401066,Senior Software Engineer,Lucknow,EPAM Anywhere,Remote,Full Time,1000000,Mid Senior Level,1,Medium (501-5000),"Git, APIs, DSA, Linux, SQL"
3476189647,Senior Software Engineer,Kochi,EPAM Anywhere,Remote,Full Time,1100000,Mid Senior Level,,Medium (501-5000),"SQL, Python, Cloud Basics, Linux, DSA"
3468033119,Senior Software Engineer,Chennai,Vantiva,On-site,Full Time,1000000,Mid Senior Level,,Medium (501-5000),"Cloud Basics, Python, DSA, APIs, Git"
3464272521,Senior Software Engineer,Chennai,Vantiva,On-site,Full Time,1300000,Mid Senior Level,,Medium (501-5000),"DSA, Linux, Python, SQL, Git"
3466135815,Senior Software Engineer,Pune,Zebra Technologies,On-site,Full Time,1100000,Mid Senior Level,,Large (5000+),"APIs, SQL, Linux, Git, Python"
3465429919,Software Engineer,Bangalore,insureka,On-site,Full Time,500000,Senior Level,,Small (1-500),"Microservices, Kubernetes, SQL, CSS, Python"
3472129721,Senior Software Engineer,Delhi,Cancard Inc.,Remote,Full Time,400000,Senior Level,14,Small (1-500),"Git, Linux, SQL, APIs, DSA"
3463550856,Senior Software Engineer,Trivandrum,Ventek Software Solutions,On-site,Full Time,1000000,Senior Level,9,Small (1-500),"APIs, DSA, Cloud Basics, Linux, Git"
3473559796,Senior Software Engineer,Gurugram,Uplers,On-site,Full Time,400000,Mid Senior Level,7,Medium (501-5000),"Cloud Basics, DSA, Linux, Git, APIs"
3473194471,Senior Software Engineer,Gurugram,Uplers,On-site,Full Time,400000,Mid Senior Level,18,Medium (501-5000),"Linux, APIs, DSA, Cloud Basics, Git"
3474910691,Digital Marketing Executive,Delhi,Quale Infotech Inc. | RPA & AI,,Full Time,900000,Mid Senior Level,18,Small (1-500),"SQL, SEM, SEO, APIs, Power Bi"
3476450514,Digital Marketing Executive,India,Kohinoor General Agencies - India,Remote,Full Time,800000,Entry Level,,,"Social Media Marketing, Python, SEO, SEM, APIs"
3469001491,Digital Marketing Executive,Chandigarh,iMark Infotech Pvt. Ltd,On-site,Full Time,1100000,Mid Senior Level,,Small (1-500),"SEO, APIs, Python, Power Bi, SEM"
3470560627,Digital Marketing Executive,Bangalore,Sportz Village,Remote,Full Time,1300000,Mid Senior Level,4,Medium (501-5000),"APIs, Python, SEO, Power Bi, SQL"
3476220009,Digital Marketing Executive,Mumbai,Gamma Marine Training Institute,On-site,Full Time,1000000,Mid Senior Level,,,"Power Bi, SEM, Social Media Marketing, Python, SEO"
3470558349,Digital Marketing Executive,Gurugram,HCLTech â€“ Financial Services,On-site,Full Time,500000,Senior Level,44,Large (5000+),"Power Bi, APIs, SEM, SEO, Python"
3470555452,Digital Marketing Executive,Delhi,SKFF (INDIA) PVT LTD,Remote,Full Time,800000,Senior Level,7,Small (1-500),"APIs, SEM, SEO, Power Bi, Social Media Marketing"
3474910691,Digital Marketing Executive,Delhi,Quale Infotech Inc. | RPA & AI,,Full Time,300000,Entry Level,33,Small (1-500),"Python, Social Media Marketing, APIs, SEO, Power Bi"
3470558419,Digital Marketing Executive,Delhi,Rockland Hotels,On-site,Full Time,600000,Mid Senior Level,7,Small (1-500),"Python, Social Media Marketing, Power Bi, SEO, SEM"
3472523744,Digital Marketing Executive,Ghaziabad,Alacrity Corporate Solutions Pvt. Ltd.,On-site,Full Time,1100000,Entry Level,25,Small (1-500),"Social Media Marketing, APIs, SEM, Power Bi, Python"
3473329599,Digital Marketing Executive,Delhi,D-Axis Digiweb Solutions LLP,On-site,Full Time,700000,Entry Level,27,Small (1-500),"SQL, SEO, Power Bi, Social Media Marketing, APIs"
3472832766,Digital Marketing Executive,Delhi,DOCSYS KALMIN,On-site,Full Time,500000,Mid Senior Level,9,Small (1-500),"SEO, SQL, Power Bi, Social Media Marketing, SEM"
3469001491,Digital Marketing Executive,Chandigarh,iMark Infotech Pvt. Ltd,On-site,Full Time,500000,Senior Level,1,Small (1-500),"Social Media Marketing, APIs, Python, SEO, SQL"
3467721594,Digital Marketing Executive,Ahmedabad,Avid Brio - an eCommerce Service Agency,Hybrid,Full Time,1200000,Senior Level,33,Small (1-500),"Social Media Marketing, SEM, Power Bi, SEO, APIs"
3462440651,Digital Marketing Executive,Chennai,Millennia Hi-Tech Systems Pvt Ltd,On-site,Full Time,900000,Senior Level,,,"SQL, Power Bi, Python, SEM, SEO"
3459759470,Digital Marketing Executive,Hyderabad,KOVIDA LIMITED,On-site,Full Time,900000,Mid Senior Level,,Small (1-500),"SEM, SQL, SEO, Social Media Marketing, Python"
3467365434,Financial Analyst,Bangalore,Bread Financial,Hybrid,Full Time,600000,Mid Senior Level,,Large (5000+),"SQL, Python, Financial Modeling, APIs, Tableau"
3472891027,Financial Analyst,India,Grassdoor Logistics Technologies Pvt Ltd,Remote,Full Time,1100000,Senior Level,,Medium (501-5000),"APIs, Excel, SQL, Python, Tableau"
3471874644,Financial Analyst,Chennai,Integrated Personnel Services Limited,On-site,Full Time,500000,Entry Level,81,Small (1-500),"Excel, SQL, Python,  Tableau"
3472891027,Financial Analyst,India,Grassdoor Logistics Technologies Pvt Ltd,Remote,Full Time,1300000,Mid Senior Level,,Medium (501-5000),"Tableau, Excel, Python,  APIs"
2662411191,Financial Analyst,Chennai,"CHANDRAMOULI AND ASSOCIATES LLP, Chartered Accountants",On-site,Full Time,900000,Entry Level,55,,"Excel,  APIs, Python, Financial Modeling"
3477310703,Financial Analyst,India,TCWGlobal (formerly TargetCW),Remote,Full Time,500000,Entry Level,200,Small (1-500),"Excel, SQL, Financial Modeling,  Python"
3468018568,Financial Analyst,Ahmedabad,Sanblue Group,On-site,Full Time,600000,Senior Level,83,," Excel, Financial Modeling, SQL, Tableau"
3451843021,Financial Analyst,Jaipur,Anu Merton,On-site,Full Time,900000,Senior Level,30,,"Excel, APIs, SQL, Python"
2662411191,Financial Analyst,Chennai,"CHANDRAMOULI AND ASSOCIATES LLP, Chartered Accountants",On-site,Full Time,1000000,Entry Level,71,,"SQL, Tableau, Financial Modeling,  APIs"
3475013262,Financial Analyst,Mumbai,Sofomation,On-site,Full Time,1000000,Mid Senior Level,76,Small (1-500)," Tableau, Python, Excel, SQL"
3475013262,Financial Analyst,Mumbai,Sofomation,On-site,Full Time,1500000,Mid Senior Level,,Small (1-500),"Python, Excel, APIs,  Tableau"
3460333663,Financial Analyst,Vijayawada,V CARE SEEDS PRIVATE LIMITED,On-site,Full Time,1400000,Mid Senior Level,,,"Excel, SQL, Python, APIs, Financial Modeling"
3465438346,Business Analyst,Pune,Merkle Sokrati,On-site,Internship,1200000,Entry Level,200,Medium (501-5000),"SQL, Git, Tableau, Python, Agile"
3467812338,Business Analyst,Delhi,PwC India,Hybrid,Full Time,1300000,Mid Senior Level,200,Large (5000+),"Git, Python, Excel, Tableau, Linux"
3467360783,Business Analyst,Chennai,Devship Private Limited,Hybrid,Full Time,800000,Senior Level,172,Small (1-500),"SQL, Excel, Tableau, Agile, Git"
3467325655,Business Analyst,Bangalore,MetricStream,Hybrid,Full Time,400000,Mid Senior Level,200,Medium (501-5000),"Excel, Linux, SQL, Python, Agile"
3472868489,Business Analyst,Mumbai,TopGear Consultants Pvt Ltd,On-site,Full Time,600000,Senior Level,21,Small (1-500),"Agile, Git, Excel, Python, Tableau"
3472503958,Business Analyst,Mumbai,Optimum financial solutions,On-site,Full Time,600000,Senior Level,,,"Linux, Python, Excel, Agile, Tableau"
3467812338,Business Analyst,Delhi,PwC India,Hybrid,Full Time,1000000,Mid Senior Level,,Large (5000+),"Agile, SQL, Tableau, Python, Git"
3467360783,Business Analyst,Chennai,Devship Private Limited,Hybrid,Full Time,700000,Mid Senior Level,,Small (1-500),"Linux, Git, Excel, Tableau, Agile"
3464282086,Business Analyst,Gurugram,The Economist,Hybrid,Full Time,1400000,Mid Senior Level,,Medium (501-5000),"Git, Python, Linux, SQL, Excel"
3460394963,Business Analyst,Bangalore,UST,On-site,Full Time,500000,Entry Level,,Large (5000+),"Tableau, Excel, SQL, Git, Linux"
3461015208,Business Analyst,Gurugram,Tanla Platforms Limited,On-site,Full Time,800000,Mid Senior Level,,Medium (501-5000),"Git, Linux, Tableau, Python, SQL"
3461648691,Business Analyst,Mumbai,"Expenzing- Sourcing, Procurement and Accounts Payable Transformed",On-site,Full Time,1500000,Mid Senior Level,,Small (1-500),"Excel, Python, Agile, Git, Tableau"
3471774231,Business Analyst,India,bluCognition,Remote,Full Time,900000,Mid Senior Level,,Small (1-500),"Excel, Agile, SQL, Linux, Git"
3462414900,Business Analyst,Coimbatore,Emerald Jewel Industry India Limited,On-site,,500000,Entry Level,,,"Excel, Python, Tableau, Git, SQL"
3469229416,Business Analyst,Mumbai,IDESLABS PRIVATE LIMITED,On-site,Full Time,1200000,Mid Senior Level,,Small (1-500),"Agile, SQL, Git, Tableau, Excel"
3424843974,Business Analyst,Coimbatore,SGS Technologie,On-site,Full Time,1000000,Mid Senior Level,,Small (1-500),"Excel, SQL, Linux, Agile, Python"
3467812338,Business Analyst,Delhi,PwC India,Hybrid,Full Time,300000,Mid Senior Level,,Large (5000+),"Linux, Python, Agile, Excel, Tableau"
3467360783,Business Analyst,Chennai,Devship Private Limited,Hybrid,Full Time,400000,Senior Level,,Small (1-500),"Git, Python, Agile, Tableau, Linux"
3467819984,Business Analyst,Mumbai,Work Store Limited,On-site,Full Time,700000,Mid Senior Level,,Small (1-500),"SQL, Tableau, Git, Agile, Excel"
3472851228,Business Analyst,Mumbai,Pine Labs,On-site,Full Time,1400000,Mid Senior Level,200,Medium (501-5000),"Agile, SQL, Python, Excel, Tableau"
3467360783,Business Analyst,Chennai,Devship Private Limited,Hybrid,Full Time,500000,Senior Level,183,Small (1-500),"Python, Agile, Excel, SQL, Linux"
3473311250,Business Analyst,Lucknow,Gramikâ„¢,On-site,Full Time,700000,Senior Level,114,Small (1-500),"Tableau, SQL, Python, Agile, Linux"
3467325655,Business Analyst,Bangalore,MetricStream,Hybrid,Full Time,800000,Mid Senior Level,,Medium (501-5000),"Agile, Linux, SQL, Python, Excel"
3474308483,Business Analyst,Chennai,Vivriti Asset Management,On-site,Full Time,500000,Entry Level,,Small (1-500),"Excel, Agile, Python, SQL, Tableau"
3474477707,Business Analyst,Noida,HROnTips,On-site,Full Time,400000,Entry Level,,Small (1-500),"SQL, Tableau, Git, Excel, Agile"
3474905068,Business Analyst,Bhopal,CoreCard India,On-site,Full Time,500000,Mid Senior Level,,Medium (501-5000),"Agile, Excel, Git, SQL, Tableau"
3467836225,Business Analyst,Mumbai,goGLOCAL,On-site,Full Time,1000000,Senior Level,,Small (1-500),"SQL, Python, Git, Excel, Linux"
3477344195,Business Analyst,Bangalore,FairMoney,Remote,Full Time,400000,Senior Level,,Small (1-500),"Linux, SQL, Python, Tableau, Git"
3468576090,Business Analyst,Hyderabad,Tata Consultancy Services,On-site,Full Time,1100000,Entry Level,,Large (5000+),"Linux, SQL, Tableau, Python, Git"
3468597185,Business Analyst,Mumbai,Tata Consultancy Services,On-site,Full Time,1300000,Entry Level,,Large (5000+),"Python, Excel, Git, Linux, SQL"
3469801114,Business Analyst,Coimbatore,ClickBox | Creative Marketing Agency,On-site,Full Time,900000,Senior Level,,Small (1-500),"Git, Excel, Python, Linux, Agile"
3468573285,Business Analyst,Gurugram,Efkon India,On-site,Full Time,1200000,Entry Level,,Small (1-500),"Excel, Linux, Agile, SQL, Git"
3469827495,Business Analyst,Chennai,OAF Global - Hiring Intelligence,Hybrid,Full Time,700000,Mid Senior Level,32,Small (1-500),"Tableau, SQL, Linux, Excel, Python"
3470528337,Business Analyst,Ahmedabad,Linearloop,On-site,Full Time,500000,Senior Level,5,Small (1-500),"Git, Python, SQL, Linux, Excel"
3474483241,Business Analyst,Bangalore,Prodapt,On-site,Full Time,500000,Executive Level,200,Large (5000+),"Agile, Git, Linux, Excel, Tableau"
3474938217,Business Analyst,Chennai,Wipro,On-site,Full Time,1200000,Mid Senior Level,200,Large (5000+),"Linux, Tableau, Agile, Git, Python"
3464282086,Business Analyst,Gurugram,The Economist,Hybrid,Full Time,1400000,Mid Senior Level,200,Medium (501-5000),"Git, SQL, Agile, Python, Linux"
3474477707,Business Analyst,Noida,HROnTips,On-site,Full Time,1300000,Entry Level,67,Small (1-500),"Tableau, Git, Excel, Python, Linux"
3468594534,Business Analyst,Chennai,Mobile Programming LLC,On-site,Full Time,800000,Mid Senior Level,15,Medium (501-5000),"Linux, Git, Excel, Tableau, SQL"
3467812338,Business Analyst,Delhi,PwC India,Hybrid,Full Time,1200000,Mid Senior Level,200,Large (5000+),"Tableau, Linux, Excel, Agile, Python"
3474477445,Business Analyst,Noida,Wipro,On-site,Full Time,800000,Mid Senior Level,200,Large (5000+),"Tableau, Excel, Linux, Python, Git"
3468592640,Business Analyst,Gurugram,Tata Consultancy Services,On-site,Full Time,1300000,Mid Senior Level,105,Large (5000+),"Excel, SQL, Linux, Agile, Git"
3468573285,Business Analyst,Gurugram,Efkon India,On-site,Full Time,800000,Entry Level,73,Small (1-500),"Tableau, Excel, SQL, Agile, Python"
3474489600,Business Analyst,Ahmedabad,ManekTech,On-site,Full Time,1300000,Entry Level,9,Small (1-500),"Linux, Excel, SQL, Tableau, Python"
3474903473,Business Analyst,Gurugram,Policybazaar.com,On-site,Full Time,300000,Executive Level,89,Medium (501-5000),"Python, Linux, SQL, Excel, Agile"
3474489126,Business Analyst,Bangalore,ScaleneWorks People Solutions LLP,On-site,Full Time,1300000,Senior Level,43,Medium (501-5000),"SQL, Excel, Linux, Python, Tableau"
3474496553,Business Analyst,Pune,Shipco Transport,On-site,Full Time,700000,Senior Level,44,Medium (501-5000),"Git, Agile, Python, Tableau, SQL"
3474479587,Business Analyst,Pune,Bitwise India,Hybrid,Full Time,1000000,Mid Senior Level,197,Medium (501-5000),"Linux, Git, SQL, Tableau, Agile"
3474495431,Business Analyst,Jaipur,Marktine Technology Solutions Pvt Ltd,On-site,Full Time,400000,Senior Level,8,Small (1-500),"Linux, Git, Tableau, Agile, Excel"
3474483241,Business Analyst,Bangalore,Prodapt,On-site,Full Time,1400000,Executive Level,181,Large (5000+),"Git, Python, Excel, Tableau, Linux"
3474901903,Business Analyst,Bangalore,FNF India Private Limited,Remote,Full Time,1500000,Mid Senior Level,61,Medium (501-5000),"SQL, Tableau, Excel, Git, Linux"
3474905068,Business Analyst,Bhopal,CoreCard India,On-site,Full Time,700000,Senior Level,9,Medium (501-5000),"Tableau, Git, Linux, Agile, SQL"
3474479509,Business Analyst,Surat,BosLeo,On-site,Full Time,800000,Entry Level,31,Small (1-500),"Excel, Git, Tableau, SQL, Agile"
3468576090,Business Analyst,Hyderabad,Tata Consultancy Services,On-site,Full Time,600000,Entry Level,147,Large (5000+),"Excel, SQL, Git, Tableau, Agile"
3474906495,Business Analyst,Bangalore,FairMoney,Remote,Full Time,1200000,Mid Senior Level,35,Small (1-500),"SQL, Tableau, Linux, Git, Agile"
3474481874,Business Analyst,Ahmedabad,Hashtechy,On-site,Full Time,500000,Senior Level,23,Small (1-500),"Excel, Tableau, SQL, Python, Linux"
3468597185,Business Analyst,Mumbai,Tata Consultancy Services,On-site,Full Time,1400000,Entry Level,134,Large (5000+),"Linux, Git, Agile, Tableau, SQL"
3472851228,Business Analyst,Mumbai,Pine Labs,On-site,Full Time,900000,Mid Senior Level,200,Medium (501-5000),"Python, Agile, Git, Linux, Excel"
3474480747,Business Analyst,Surat,TatvamHR,On-site,Full Time,1300000,Entry Level,9,Small (1-500),"Python, Tableau, Linux, SQL, Agile"
3468569546,Business Analyst,India,Dabster - Hire at 10x speed,Remote,Full Time,1100000,Senior Level,200,Small (1-500),"Python, SQL, Excel, Linux, Tableau"
